time,Estimated profit%,Base,Intermediate,srcExchange,dstExchange,initialBaseAmount,initialAmountOfAltCoin,finalBaseAmount,amountOfAltCoinAtDst,ProfitInBase,TotalProfit%,night
4/13/2019 2:36,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.692233166,0.974028,0.021753166,3.244416814,1
4/13/2019 2:36,6.302073529,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696319933,0.974028,0.025839933,3.85394538,1
4/13/2019 2:36,33.40678713,BTC,THETA,Binance,Livecoin,0.04485813,1977,0.045068788,1974.923,0.000210658,0.46960893,1
4/13/2019 2:36,1.526717557,BTC,IOST,Binance,Okex,0.5,190114.0684,0.500923142,189922.9544,0.000923142,0.184628349,1
4/13/2019 2:36,4.961832061,BTC,IOST,Binance,Bittrex,0.5,190114.0684,0.503635573,189922.9544,0.003635573,0.727114674,1
4/13/2019 2:37,4.961832061,BTC,IOST,Kucoin,Bittrex,0.122765443,46505.2414,0.126160323,46457.73616,0.00339488,2.765338499,1
4/13/2019 2:39,6.438235294,ETH,DASH,Coss,Binance,0.67048,0.986,0.694121315,0.974028,0.023641315,3.5260284,1
4/13/2019 2:39,6.383676471,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.693072435,0.974028,0.022592435,3.369591224,1
4/13/2019 2:39,6.054411765,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691912483,0.974028,0.021432483,3.196587922,1
4/13/2019 2:39,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.694138478,0.974028,0.023658478,3.528588115,1
4/13/2019 2:39,1.140684411,BTC,IOST,Binance,Okex,0.5,190114.0684,0.501073291,189922.9544,0.001073291,0.214658174,1
4/13/2019 2:39,4.562737643,BTC,IOST,Binance,Bittrex,0.5,190114.0684,0.503635573,189922.9544,0.003635573,0.727114674,1
4/13/2019 2:40,4.961832061,BTC,IOST,Kucoin,Bittrex,0.122765443,46505.2414,0.126160323,46457.73616,0.00339488,2.765338499,1
4/13/2019 2:42,1.297096973,ETH,IOST,Binance,Okex,2.33905025,28895,2.341608238,28865.105,0.002557988,0.109360095,1
4/13/2019 2:42,6.476470588,ETH,DASH,Coss,Binance,0.67048,0.986,0.694058553,0.974028,0.023578553,3.516667612,1
4/13/2019 2:42,6.362205882,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.69321533,0.974028,0.02273533,3.390903531,1
4/13/2019 2:42,6.080882353,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691903681,0.974028,0.021423681,3.195275211,1
4/13/2019 2:42,6.470588235,ETH,DASH,Coss,Okex,0.67048,0.986,0.693428432,0.974028,0.022948432,3.422687069,1
4/13/2019 2:42,6.348460294,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696626432,0.974028,0.026146432,3.899658705,1
4/13/2019 2:43,33.39207049,BTC,THETA,Binance,Livecoin,0.03799204,1670,0.041639514,1668.23,0.003647474,9.600625546,1
4/13/2019 2:43,1.140684411,BTC,IOST,Binance,Okex,0.5,190114.0684,0.501073291,189922.9544,0.001073291,0.214658174,1
4/13/2019 2:43,3.174603175,BTC,GVT,Binance,Coss,0.04090247,54.1,0.040908055,53.7859,5.58E-06,0.013653232,1
4/13/2019 2:43,4.562737643,BTC,IOST,Binance,Bittrex,0.5,190114.0684,0.503635573,189922.9544,0.003635573,0.727114674,1
4/13/2019 2:44,4.961832061,BTC,IOST,Kucoin,Bittrex,0.122765443,46505.2414,0.126160323,46457.73616,0.00339488,2.765338499,1
4/13/2019 2:46,6.360294118,ETH,DASH,Coss,Binance,0.67048,0.986,0.694014279,0.974028,0.023534279,3.510064324,1
4/13/2019 2:46,6.310294118,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.693650822,0.974028,0.023170822,3.455855776,1
4/13/2019 2:46,6.086764706,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691990327,0.974028,0.021510327,3.20819816,1
4/13/2019 2:46,33.04042179,BTC,THETA,Binance,Livecoin,0.03803813,1669,0.038485137,1667.231,0.000447007,1.175155604,1
4/13/2019 2:46,4.562737643,BTC,IOST,Binance,Bittrex,0.5,190114.0684,0.503635573,189922.9544,0.003635573,0.727114674,1
4/13/2019 2:47,1.526717557,BTC,IOST,Kucoin,Okex,0.122765443,46505.2414,0.12279764,46457.73616,3.21964E-05,0.026225927,1
4/13/2019 2:47,4.961832061,BTC,IOST,Kucoin,Bittrex,0.122765443,46505.2414,0.126160323,46457.73616,0.00339488,2.765338499,1
4/13/2019 2:49,6.45,ETH,DASH,Coss,Binance,0.67048,0.986,0.694364579,0.974028,0.023884579,3.562310391,1
4/13/2019 2:49,6.586617647,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.693957999,0.974028,0.023477999,3.501670306,1
4/13/2019 2:49,6.092647059,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.692019519,0.974028,0.021539519,3.212551998,1
4/13/2019 2:49,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.692631617,0.974028,0.022151617,3.303844601,1
4/13/2019 2:49,6.348491177,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696626585,0.974028,0.026146585,3.899681493,1
4/13/2019 2:50,4.166666667,BTC,IOST,Binance,Bittrex,0.5,189393.9394,0.501748258,189203.5455,0.001748258,0.349651606,1
4/13/2019 2:51,1.520912548,BTC,IOST,Kucoin,Okex,0.121677223,46089.8901,0.122250012,46042.80021,0.000572789,0.470744712,1
4/13/2019 2:51,4.562737643,BTC,IOST,Kucoin,Bittrex,0.121677223,46089.8901,0.125055214,46042.80021,0.003377991,2.776190241,1
4/13/2019 2:52,1.932783454,ETH,IOST,Binance,Okex,1.1404692,14040,1.141397857,14024.96,0.000928657,0.081427598,1
4/13/2019 2:53,6.460294118,ETH,DASH,Coss,Binance,0.67048,0.986,0.694564784,0.974028,0.024084784,3.592170371,1
4/13/2019 2:53,6.421617647,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.693819964,0.974028,0.023339964,3.481082764,1
4/13/2019 2:53,6.083823529,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.692024132,0.974028,0.021544132,3.213240076,1
4/13/2019 2:53,6.470588235,ETH,DASH,Coss,Okex,0.67048,0.986,0.693165911,0.974028,0.022685911,3.383532788,1
4/13/2019 2:53,6.267704412,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696092872,0.974028,0.025612872,3.8200799,1
4/13/2019 2:53,2.281368821,BTC,IOST,Binance,Okex,0.5,190114.0684,0.501324072,189922.9544,0.001324072,0.264814478,1
4/13/2019 2:53,4.562737643,BTC,IOST,Binance,Bittrex,0.5,190114.0684,0.503635573,189922.9544,0.003635573,0.727114674,1
4/13/2019 2:54,2.281368821,BTC,IOST,Kucoin,Okex,0.121677223,46089.8901,0.122250012,46042.80021,0.000572789,0.470744712,1
4/13/2019 2:54,4.562737643,BTC,IOST,Kucoin,Bittrex,0.121677223,46089.8901,0.125055214,46042.80021,0.003377991,2.776190241,1
4/13/2019 2:56,1.99556541,ETH,IOST,Binance,Okex,2.65830732,32768,2.689797657,32734.232,0.031490337,1.184601073,1
4/13/2019 2:56,6.511764706,ETH,DASH,Coss,Binance,0.67048,0.986,0.695045717,0.974028,0.024565717,3.663899966,1
4/13/2019 2:56,6.584264706,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.694504308,0.974028,0.024024308,3.583150579,1
4/13/2019 2:56,6.144117647,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.692574159,0.974028,0.022094159,3.295274938,1
4/13/2019 2:56,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.694138478,0.974028,0.023658478,3.528588115,1
4/13/2019 2:57,6.267705882,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696092872,0.974028,0.025612872,3.8200799,1
4/13/2019 2:57,32.90805103,BTC,THETA,Binance,Livecoin,0.04473693,1966,0.044937241,1963.934,0.000200311,0.447752134,1
4/13/2019 2:57,2.281368821,BTC,IOST,Binance,Okex,0.2494109,95195,0.252138524,95098.805,0.002727624,1.093626691,1
4/13/2019 2:57,3.599415593,BTC,GVT,Binance,Coss,0.04852045,64.44,0.048522237,64.11556,1.79E-06,0.00368242,1
4/13/2019 2:57,4.562737643,BTC,IOST,Binance,Bittrex,0.25503866,97343,0.260194029,97244.657,0.005155369,2.021406659,1
4/13/2019 2:58,2.281368821,BTC,IOST,Kucoin,Okex,0.054667074,20785.9598,0.055064514,20764.17384,0.00039744,0.727018309,1
4/13/2019 2:58,4.562737643,BTC,IOST,Kucoin,Bittrex,0.054667074,20785.9598,0.056458724,20764.17384,0.00179165,3.277384267,1
4/13/2019 3:00,2.358315842,ETH,IOST,Binance,Okex,1.12680128,13918,1.136671981,13903.082,0.009870701,0.875993089,1
4/13/2019 3:01,6.733823529,ETH,DASH,Coss,Binance,0.67048,0.986,0.696466375,0.974028,0.025986375,3.875786793,1
4/13/2019 3:01,6.697941177,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.69527614,0.974028,0.02479614,3.698266835,1
4/13/2019 3:01,6.358823529,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.693965627,0.974028,0.023485627,3.502807926,1
4/13/2019 3:01,6.764705882,ETH,DASH,Coss,Okex,0.67048,0.986,0.695155516,0.974028,0.024675516,3.680276182,1
4/13/2019 3:01,6.396975,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696947048,0.974028,0.026467048,3.947477574,1
4/13/2019 3:01,2.671755725,BTC,IOST,Binance,Okex,0.5,190839.6947,0.500506949,190647.855,0.000506949,0.101389863,1
4/13/2019 3:01,4.961832061,BTC,IOST,Binance,Bittrex,0.5,190839.6947,0.504297842,190647.855,0.004297842,0.859568432,1
4/13/2019 3:02,2.281368821,BTC,IOST,Kucoin,Okex,0.08246956,31357.247,0.082955955,31324.88975,0.000486395,0.589787126,1
4/13/2019 3:02,4.562737643,BTC,IOST,Kucoin,Bittrex,0.08246956,31357.247,0.085428088,31324.88975,0.002958529,3.587418931,1
4/13/2019 3:04,2.050901903,ETH,IOST,Binance,Okex,1.24145772,15338,1.253670927,15321.662,0.012213207,0.983779559,1
4/13/2019 3:04,1.724137931,ETH,IOST,Kucoin,Okex,1.043302658,12848.5549,1.048556524,12834.70635,0.005253866,0.503580248,1
4/13/2019 3:05,6.622058824,ETH,DASH,Coss,Binance,0.67048,0.986,0.69586454,0.974028,0.02538454,3.786024992,1
4/13/2019 3:05,6.597941177,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.694767742,0.974028,0.024287742,3.622440888,1
4/13/2019 3:05,6.391176471,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.693965627,0.974028,0.023485627,3.502807926,1
4/13/2019 3:05,6.470588235,ETH,DASH,Coss,Okex,0.67048,0.986,0.695111045,0.974028,0.024631045,3.673643442,1
4/13/2019 3:05,6.397011765,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696947158,0.974028,0.026467158,3.947494061,1
4/13/2019 3:05,2.290076336,BTC,IOST,Binance,Okex,0.5,190839.6947,0.501496743,190647.855,0.001496743,0.299348559,1
4/13/2019 3:06,4.961832061,BTC,IOST,Binance,Bittrex,0.5,190839.6947,0.504811365,190647.855,0.004811365,0.962272946,1
4/13/2019 3:07,1.901140684,BTC,IOST,Kucoin,Okex,0.08246956,31357.247,0.083067727,31324.88975,0.000598167,0.725318697,1
4/13/2019 3:07,4.562737643,BTC,IOST,Kucoin,Bittrex,0.08246956,31357.247,0.085428088,31324.88975,0.002958529,3.587418931,1
4/13/2019 3:08,2.038295244,ETH,IOST,Binance,Okex,1.1154822,13785,1.125713629,13770.215,0.010231429,0.917220316,1
4/13/2019 3:09,1.724137931,ETH,IOST,Kucoin,Okex,1.043302658,12848.5549,1.048556524,12834.70635,0.005253866,0.503580248,1
4/13/2019 3:09,6.638235294,ETH,DASH,Coss,Binance,0.67048,0.986,0.695289897,0.974028,0.024809897,3.700318743,1
4/13/2019 3:09,6.474264706,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.694568473,0.974028,0.024088473,3.592720592,1
4/13/2019 3:09,6.266176471,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.692428201,0.974028,0.021948201,3.273505743,1
4/13/2019 3:09,6.470588235,ETH,DASH,Coss,Okex,0.67048,0.986,0.694138478,0.974028,0.023658478,3.528588115,1
4/13/2019 3:09,6.397016177,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696947203,0.974028,0.026467203,3.94750076,1
4/13/2019 3:09,2.290076336,BTC,IOST,Binance,Okex,0.5,190839.6947,0.501496743,190647.855,0.001496743,0.299348559,1
4/13/2019 3:10,4.961832061,BTC,IOST,Binance,Bittrex,0.5,190839.6947,0.504811365,190647.855,0.004811365,0.962272946,1
4/13/2019 3:11,1.901140684,BTC,IOST,Kucoin,Okex,0.052645634,20017.3842,0.053009878,19996.36682,0.000364244,0.691879122,1
4/13/2019 3:11,4.562737643,BTC,IOST,Kucoin,Bittrex,0.052645634,20017.3842,0.054352534,19996.36682,0.0017069,3.242244574,1
4/13/2019 3:12,2.06606458,ETH,IOST,Binance,Okex,2.73364861,33803,2.741563662,33768.197,0.007915052,0.289541676,1
4/13/2019 3:13,6.608823529,ETH,DASH,Coss,Binance,0.67048,0.986,0.694439286,0.974028,0.023959286,3.57345271,1
4/13/2019 3:13,6.389558824,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.693995611,0.974028,0.023515611,3.507279963,1
4/13/2019 3:13,6.129411765,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.690311036,0.974028,0.019831036,2.957737175,1
4/13/2019 3:13,6.470588235,ETH,DASH,Coss,Okex,0.67048,0.986,0.693165911,0.974028,0.022685911,3.383532788,1
4/13/2019 3:13,6.314469118,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696401858,0.974028,0.025921858,3.866164195,1
4/13/2019 3:13,2.290076336,BTC,IOST,Binance,Okex,0.5,190839.6947,0.501273198,190647.855,0.001273198,0.254639643,1
4/13/2019 3:14,4.961832061,BTC,IOST,Binance,Bittrex,0.5,190839.6947,0.50544761,190647.855,0.00544761,1.089521978,1
4/13/2019 3:15,2.290076336,BTC,IOST,Kucoin,Okex,0.052645634,20017.3842,0.0529804,19996.36682,0.000334766,0.635885644,1
4/13/2019 3:15,4.961832061,BTC,IOST,Kucoin,Bittrex,0.052645634,20017.3842,0.054352534,19996.36682,0.0017069,3.242244574,1
4/13/2019 3:16,2.116598589,ETH,IOST,Binance,Okex,3.4276168,42421,3.459735944,42377.579,0.032119144,0.937069277,1
4/13/2019 3:17,1.600985222,ETH,IOST,Kucoin,Okex,1.043302658,12848.5549,1.047274979,12834.70635,0.003972321,0.380744806,1
4/13/2019 3:17,6.454411765,ETH,DASH,Coss,Binance,0.67048,0.986,0.694247812,0.974028,0.023767812,3.544895036,1
4/13/2019 3:17,6.332941177,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.693454462,0.974028,0.022974462,3.426569273,1
4/13/2019 3:17,5.714705882,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691766525,0.974028,0.021286525,3.174818728,1
4/13/2019 3:17,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.693165911,0.974028,0.022685911,3.383532788,1
4/13/2019 3:17,6.269207353,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696102804,0.974028,0.025622804,3.821561306,1
4/13/2019 3:18,2.290076336,BTC,IOST,Binance,Okex,0.5,190839.6947,0.504932065,190647.855,0.004932065,0.986413024,1
4/13/2019 3:18,4.961832061,BTC,IOST,Binance,Bittrex,0.5,190839.6947,0.501325751,190647.855,0.001325751,0.265150238,1
4/13/2019 3:19,2.290076336,BTC,IOST,Kucoin,Okex,0.052645634,20017.3842,0.053009878,19996.36682,0.000364244,0.691879122,1
4/13/2019 3:19,4.961832061,BTC,IOST,Kucoin,Bittrex,0.052645634,20017.3842,0.052877401,19996.36682,0.000231767,0.44023983,1
4/13/2019 3:21,2.348578492,ETH,IOST,Binance,Okex,1.08365568,13382,1.092508999,13367.618,0.008853319,0.816986345,1
4/13/2019 3:21,1.97044335,ETH,IOST,Kucoin,Okex,1.043302658,12848.5549,1.048556524,12834.70635,0.005253866,0.503580248,1
4/13/2019 3:21,6.564705882,ETH,DASH,Coss,Binance,0.67048,0.986,0.695201405,0.974028,0.024721405,3.68712044,1
4/13/2019 3:21,6.529558824,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.694595684,0.974028,0.024115684,3.596778951,1
4/13/2019 3:21,6.198529412,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.692690926,0.974028,0.022210926,3.312690294,1
4/13/2019 3:21,6.470588235,ETH,DASH,Coss,Okex,0.67048,0.986,0.694138478,0.974028,0.023658478,3.528588115,1
4/13/2019 3:21,6.304832353,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.69633818,0.974028,0.02585818,3.856666791,1
4/13/2019 3:22,2.290076336,BTC,IOST,Binance,Okex,0.5,190839.6947,0.504932065,190647.855,0.004932065,0.986413024,1
4/13/2019 3:22,4.198473282,BTC,IOST,Binance,Bittrex,0.07535906,28763,0.075915473,28733.237,0.000556413,0.738348595,1
4/13/2019 3:23,2.290076336,BTC,IOST,Kucoin,Okex,0.052645634,20017.3842,0.053009878,19996.36682,0.000364244,0.691879122,1
4/13/2019 3:23,4.198473282,BTC,IOST,Kucoin,Bittrex,0.052645634,20017.3842,0.052877401,19996.36682,0.000231767,0.44023983,1
4/13/2019 3:25,2.093596059,ETH,IOST,Binance,Okex,3.26059301,40137,3.279535976,40095.863,0.018942966,0.580966904,1
4/13/2019 3:25,6.635294118,ETH,DASH,Coss,Binance,0.67048,0.986,0.695999309,0.974028,0.025519309,3.806125371,1
4/13/2019 3:25,6.718970588,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.695673899,0.974028,0.025193899,3.757591399,1
4/13/2019 3:25,6.154411765,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.693449908,0.974028,0.022969908,3.425890105,1
4/13/2019 3:25,6.470588235,ETH,DASH,Coss,Okex,0.67048,0.986,0.694138478,0.974028,0.023658478,3.528588115,1
4/13/2019 3:25,6.393297059,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.69718332,0.974028,0.02670332,3.982716801,1
4/13/2019 3:26,32.21153846,BTC,THETA,Binance,Livecoin,0.04010777,1753,0.042622345,1751.147,0.002514575,6.269545182,1
4/13/2019 3:26,1.901140684,BTC,IOST,Binance,Okex,0.5,190114.0684,0.503795211,189922.9544,0.003795211,0.759042092,1
4/13/2019 3:27,2.290076336,BTC,IOST,Kucoin,Okex,0.121699996,46098.5822,0.122732849,46051.48362,0.001032853,0.84868769,1
4/13/2019 3:29,1.757404449,ETH,IOST,Binance,Okex,2.2626006,27820,2.279591447,27791.18,0.016990847,0.750943251,1
4/13/2019 3:29,6.569117647,ETH,DASH,Coss,Binance,0.67048,0.986,0.6951041,0.974028,0.0246241,3.672607644,1
4/13/2019 3:29,6.570588235,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.69411742,0.974028,0.02363742,3.525447468,1
4/13/2019 3:29,6.233823529,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691931944,0.974028,0.021451944,3.199490482,1
4/13/2019 3:29,6.617647059,ETH,DASH,Coss,Okex,0.67048,0.986,0.694163713,0.974028,0.023683713,3.53235185,1
4/13/2019 3:29,6.432863235,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.697183988,0.974028,0.026703988,3.982816415,1
4/13/2019 3:30,1.901140684,BTC,IOST,Binance,Okex,0.5,190114.0684,0.50379251,189922.9544,0.00379251,0.758502003,1
4/13/2019 3:31,2.290076336,BTC,IOST,Kucoin,Okex,0.15171478,57467.7196,0.15312601,57409.25188,0.00141123,0.930186304,1
4/13/2019 3:32,1.744900467,ETH,IOST,Binance,Okex,2.2634352,27820,2.282143691,27791.18,0.018708491,0.826552993,1
4/13/2019 3:33,6.639705882,ETH,DASH,Coss,Binance,0.67048,0.986,0.695611556,0.974028,0.025131556,3.748293212,1
4/13/2019 3:33,6.715294118,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.69554249,0.974028,0.02506249,3.737992241,1
4/13/2019 3:33,6.261764706,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.693095752,0.974028,0.022615752,3.373068865,1
4/13/2019 3:33,6.617647059,ETH,DASH,Coss,Okex,0.67048,0.986,0.694381386,0.974028,0.023901386,3.564817099,1
4/13/2019 3:33,6.432952941,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.697184864,0.974028,0.026704864,3.982947208,1
4/13/2019 3:33,32.19746614,BTC,THETA,Binance,Livecoin,0.03849624,1684,0.041857809,1682.216,0.003361569,8.732200983,1
4/13/2019 3:33,1.901140684,BTC,IOST,Binance,Okex,0.43061253,163731,0.434309581,163566.269,0.003697051,0.858556368,1
4/13/2019 3:34,1.515151515,BTC,IOST,Kucoin,Okex,0.082883364,31395.2137,0.083426275,31362.81849,0.000542911,0.655029933,1
4/13/2019 3:36,1.880299865,ETH,IOST,Binance,Okex,1.09162482,13442,1.101474841,13427.558,0.009850021,0.902326622,1
4/13/2019 3:36,6.669117647,ETH,DASH,Coss,Binance,0.67048,0.986,0.695794968,0.974028,0.025314968,3.775648498,1
4/13/2019 3:36,6.61,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.695652334,0.974028,0.025172334,3.754375136,1
4/13/2019 3:36,6.292647059,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.693347278,0.974028,0.022867278,3.410583109,1
4/13/2019 3:36,6.617647059,ETH,DASH,Coss,Okex,0.67048,0.986,0.695111045,0.974028,0.024631045,3.673643442,1
4/13/2019 3:36,6.433173529,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.697186361,0.974028,0.026706361,3.983170369,1
4/13/2019 3:37,1.901140684,BTC,IOST,Binance,Okex,0.5,190839.6947,0.504843192,190647.855,0.004843192,0.968638406,1
4/13/2019 3:37,3.079159508,BTC,GVT,Binance,Coss,0.040598982,53.7,0.040610948,53.3863,1.19659E-05,0.029473431,1
4/13/2019 3:37,3.802281369,BTC,IOST,Binance,Bittrex,0.5,190839.6947,0.50152955,190647.855,0.00152955,0.305910022,1
4/13/2019 3:38,1.515151515,BTC,IOST,Kucoin,Okex,0.082599283,31330.4929,0.082885233,31298.16241,0.00028595,0.346189423,1
4/13/2019 3:38,3.409090909,BTC,IOST,Kucoin,Bittrex,0.082599283,31330.4929,0.082672143,31298.16241,7.28592E-05,0.088208084,1
4/13/2019 3:39,2.260096332,ETH,IOST,Binance,Okex,2.92738938,36154,2.963667087,36116.846,0.036277707,1.239251171,1
4/13/2019 3:40,6.672058824,ETH,DASH,Coss,Binance,0.67048,0.986,0.69582416,0.974028,0.02534416,3.780002337,1
4/13/2019 3:40,6.501764706,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.695173099,0.974028,0.024693099,3.68289867,1
4/13/2019 3:40,6.301470588,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.693347278,0.974028,0.022867278,3.410583109,1
4/13/2019 3:40,6.617647059,ETH,DASH,Coss,Okex,0.67048,0.986,0.693478208,0.974028,0.022998208,3.430110889,1
4/13/2019 3:40,6.4334,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.697187954,0.974028,0.026707954,3.983408022,1
4/13/2019 3:41,2.290076336,BTC,IOST,Binance,Okex,0.5,190839.6947,0.501122933,190647.855,0.001122933,0.224586631,1
4/13/2019 3:41,3.215561731,BTC,GVT,Binance,Coss,0.040584726,53.7,0.040610948,53.3863,2.62219E-05,0.0646103,1
4/13/2019 3:41,4.198473282,BTC,IOST,Binance,Bittrex,0.5,190839.6947,0.50152955,190647.855,0.00152955,0.305910022,1
4/13/2019 3:42,1.901140684,BTC,IOST,Kucoin,Okex,0.082599283,31330.4929,0.082885233,31298.16241,0.00028595,0.346189423,1
4/13/2019 3:42,3.802281369,BTC,IOST,Kucoin,Bittrex,0.082599283,31330.4929,0.082672143,31298.16241,7.28592E-05,0.088208084,1
4/13/2019 3:43,2.285361334,ETH,IOST,Binance,Okex,1.309608,16200,1.324729782,16182.8,0.015121782,1.154680002,1
4/13/2019 3:44,6.564705882,ETH,DASH,Coss,Binance,0.67048,0.986,0.695444669,0.974028,0.024964669,3.723402431,1
4/13/2019 3:44,6.601470588,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.694891196,0.974028,0.024411196,3.640853689,1
4/13/2019 3:44,6.301470588,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.693347278,0.974028,0.022867278,3.410583109,1
4/13/2019 3:44,6.617647059,ETH,DASH,Coss,Okex,0.67048,0.986,0.694202559,0.974028,0.023722559,3.538145705,1
4/13/2019 3:44,6.432813235,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.697183582,0.974028,0.026703582,3.982755927,1
4/13/2019 3:44,1.901140684,BTC,IOST,Binance,Okex,0.15657382,59761,0.15786737,59700.239,0.00129355,0.826159606,1
4/13/2019 3:44,3.802281369,BTC,IOST,Binance,Bittrex,0.15657382,59761,0.157466171,59700.239,0.000892351,0.569923499,1
4/13/2019 3:45,1.901140684,BTC,IOST,Kucoin,Okex,0.082761043,31391.9984,0.083047816,31359.6064,0.000286773,0.346507068,1
4/13/2019 3:45,3.802281369,BTC,IOST,Kucoin,Bittrex,0.082761043,31391.9984,0.082833949,31359.6064,7.29064E-05,0.08809265,1
4/13/2019 3:47,2.285361334,ETH,IOST,Binance,Okex,3.97384185,49060,4.014165443,49009.94,0.040323593,1.014725658,1
4/13/2019 3:47,6.732352941,ETH,DASH,Coss,Binance,0.67048,0.986,0.696223112,0.974028,0.025743112,3.839504802,1
4/13/2019 3:47,6.734852941,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.695706772,0.974028,0.025226772,3.762494316,1
4/13/2019 3:47,6.317647059,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.693712633,0.974028,0.023232633,3.465074656,1
4/13/2019 3:48,6.617647059,ETH,DASH,Coss,Okex,0.67048,0.986,0.695111045,0.974028,0.024631045,3.673643442,1
4/13/2019 3:48,6.432936765,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.697184894,0.974028,0.026704894,3.982951555,1
4/13/2019 3:48,2.290076336,BTC,IOST,Binance,Okex,0.5,190114.0684,0.500659219,189922.9544,0.000659219,0.131843754,1
4/13/2019 3:48,3.270223752,BTC,GVT,Binance,Coss,0.034755094,46.06,0.034915024,45.75394,0.00015993,0.46016302,1
4/13/2019 3:49,1.901140684,BTC,IOST,Kucoin,Okex,0.0526,20000,0.052959613,19979,0.000359613,0.683673986,1
4/13/2019 3:49,3.802281369,BTC,IOST,Kucoin,Bittrex,0.0526,20000,0.052831147,19979,0.000231147,0.439443152,1
4/13/2019 3:50,2.146558105,ETH,IOST,Binance,Okex,2.58119358,31843,2.610454776,31810.157,0.029261196,1.133630414,1
4/13/2019 3:51,6.688235294,ETH,DASH,Coss,Binance,0.67048,0.986,0.696217467,0.974028,0.025737467,3.838662882,1
4/13/2019 3:51,6.642647059,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.696066441,0.974028,0.025586441,3.816137762,1
4/13/2019 3:51,6.354411765,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.693741824,0.974028,0.023261824,3.469428494,1
4/13/2019 3:51,6.617647059,ETH,DASH,Coss,Okex,0.67048,0.986,0.695111045,0.974028,0.024631045,3.673643442,1
4/13/2019 3:51,6.433166177,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.697187342,0.974028,0.026707342,3.983316729,1
4/13/2019 3:51,2.671755725,BTC,IOST,Binance,Okex,0.5,190114.0684,0.503740218,189922.9544,0.003740218,0.748043535,1
