time,Estimated profit%,Base,Intermediate,srcExchange,dstExchange,initialBaseAmount,initialAmountOfAltCoin,finalBaseAmount,amountOfAltCoinAtDst,ProfitInBase,TotalProfit%
4/13/2019 0:12,6.116561765,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.694518522,0.974028,0.024038522,3.585270547
4/13/2019 0:16,6.030882353,ETH,DASH,Coss,Binance,0.67048,0.986,0.691556737,0.974028,0.021076737,3.143529609
4/13/2019 0:16,6.094264706,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.691774708,0.974028,0.021294708,3.176039183
4/13/2019 0:16,5.655882353,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.689051704,0.974028,0.018571704,2.769911709
4/13/2019 0:16,6.075611765,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.694823627,0.974028,0.024343627,3.630776022
4/13/2019 0:18,1.442307692,ETH,NPXS,Livecoin,Binance,1.88513007,451144.0297,1.886181835,449781.9704,0.001051765,0.055792689
4/13/2019 0:18,6.041176471,ETH,DASH,Coss,Binance,0.67048,0.986,0.691669219,0.974028,0.021189219,3.160305932
4/13/2019 0:18,6.044264706,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.691481139,0.974028,0.021001139,3.132254411
4/13/2019 0:18,5.716176471,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.688866956,0.974028,0.018386956,2.742357128
4/13/2019 0:18,6.029411765,ETH,DASH,Coss,Okex,0.67048,0.986,0.68994773,0.974028,0.01946773,2.903551211
4/13/2019 0:18,6.044058824,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.694615283,0.974028,0.024135283,3.599702139
4/13/2019 0:22,1.93236715,ETH,NPXS,Livecoin,Binance,1.884070098,451144.0297,1.886181835,449781.9704,0.002111738,0.112083808
4/13/2019 0:22,6.064705882,ETH,DASH,Coss,Binance,0.67048,0.986,0.691834638,0.974028,0.021354638,3.184977685
4/13/2019 0:22,6.027647059,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.691629868,0.974028,0.021149868,3.154436762
4/13/2019 0:22,5.716176471,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.688866956,0.974028,0.018386956,2.742357128
4/13/2019 0:22,5.882352941,ETH,DASH,Coss,Okex,0.67048,0.986,0.68957304,0.974028,0.01909304,2.847667348
4/13/2019 0:22,6.035717647,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.694554989,0.974028,0.024074989,3.590709482
4/13/2019 0:26,2.427184466,ETH,NPXS,Livecoin,Binance,1.883010125,451144.0297,1.886181835,449781.9704,0.00317171,0.168438301
4/13/2019 0:26,6.129411765,ETH,DASH,Coss,Binance,0.67048,0.986,0.692885537,0.974028,0.022405537,3.341715886
4/13/2019 0:26,6.138529412,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.692153819,0.974028,0.021673819,3.232582433
4/13/2019 0:26,5.75,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.690404249,0.974028,0.019924249,2.971639579
4/13/2019 0:26,6.029411765,ETH,DASH,Coss,Okex,0.67048,0.986,0.691220777,0.974028,0.020740777,3.093422133
4/13/2019 0:26,6.122911765,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695136259,0.974028,0.024656259,3.677404064
4/13/2019 0:30,2.926829268,ETH,NPXS,Livecoin,Binance,1.881950152,451144.0297,1.886181835,449781.9704,0.004231683,0.224856276
4/13/2019 0:30,6.163235294,ETH,DASH,Coss,Binance,0.67048,0.986,0.692389279,0.974028,0.021909279,3.267700625
4/13/2019 0:30,6.174558824,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.691949682,0.974028,0.021469682,3.202136068
4/13/2019 0:30,5.780882353,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.689927453,0.974028,0.019447453,2.900526876
4/13/2019 0:30,6.029411765,ETH,DASH,Coss,Okex,0.67048,0.986,0.690495151,0.974028,0.020015151,2.98519729
4/13/2019 0:30,6.134948529,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695136241,0.974028,0.024656241,3.677401461
4/13/2019 0:34,6.161764706,ETH,DASH,Coss,Binance,0.67048,0.986,0.692515776,0.974028,0.022035776,3.28656726
4/13/2019 0:34,6.172058824,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.692124656,0.974028,0.021644656,3.228232952
4/13/2019 0:34,5.682352941,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.690034489,0.974028,0.019554489,2.916490952
4/13/2019 0:34,6.029411765,ETH,DASH,Coss,Okex,0.67048,0.986,0.690496775,0.974028,0.020016775,2.985439588
4/13/2019 0:34,6.176473529,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695490115,0.974028,0.025010115,3.730180601
4/13/2019 0:38,6.216176471,ETH,DASH,Coss,Binance,0.67048,0.986,0.691764965,0.974028,0.021284965,3.174586125
4/13/2019 0:38,6.110735294,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.6916775,0.974028,0.0211975,3.161540914
4/13/2019 0:38,5.822058824,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.689937183,0.974028,0.019457183,2.901978156
4/13/2019 0:38,6.029411765,ETH,DASH,Coss,Okex,0.67048,0.986,0.691220777,0.974028,0.020740777,3.093422133
4/13/2019 0:38,6.176472059,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695417152,0.974028,0.024937152,3.719298368
4/13/2019 0:42,6.160294118,ETH,DASH,Coss,Binance,0.67048,0.986,0.692437932,0.974028,0.021957932,3.274957023
4/13/2019 0:42,6.077941177,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.691610426,0.974028,0.021130426,3.151537109
4/13/2019 0:42,5.789705882,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.689956644,0.974028,0.019476644,2.904880715
4/13/2019 0:42,6.029411765,ETH,DASH,Coss,Okex,0.67048,0.986,0.691220777,0.974028,0.020740777,3.093422133
4/13/2019 0:42,6.176472059,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695490105,0.974028,0.025010105,3.730179152
4/13/2019 0:45,6.189705882,ETH,DASH,Coss,Binance,0.67048,0.986,0.692420309,0.974028,0.021940309,3.272328619
4/13/2019 0:45,6.077941177,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.691625007,0.974028,0.021145007,3.153711849
4/13/2019 0:45,5.817647059,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.690268022,0.974028,0.019788022,2.951321664
4/13/2019 0:45,6.029411765,ETH,DASH,Coss,Okex,0.67048,0.986,0.691220777,0.974028,0.020740777,3.093422133
4/13/2019 0:45,6.176475,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695490125,0.974028,0.025010125,3.73018205
4/13/2019 0:52,6.202941177,ETH,DASH,Coss,Binance,0.67048,0.986,0.693364751,0.974028,0.022884751,3.413189163
4/13/2019 0:52,6.139705882,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.693123096,0.974028,0.022643096,3.377147144
4/13/2019 0:52,5.939705882,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.690910237,0.974028,0.020430237,3.04710612
4/13/2019 0:52,6.176470588,ETH,DASH,Coss,Okex,0.67048,0.986,0.692193344,0.974028,0.021713344,3.23847746
4/13/2019 0:52,6.191161765,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695587158,0.974028,0.025107158,3.744654217
4/13/2019 0:56,6.3,ETH,DASH,Coss,Binance,0.67048,0.986,0.693381794,0.974028,0.022901794,3.415731148
4/13/2019 0:56,6.263088235,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.693230865,0.974028,0.022750865,3.393220473
4/13/2019 0:56,5.930882353,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.690919968,0.974028,0.020439968,3.048557399
4/13/2019 0:56,6.176470588,ETH,DASH,Coss,Okex,0.67048,0.986,0.691463075,0.974028,0.020983075,3.129560125
4/13/2019 0:56,6.191169118,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695587294,0.974028,0.025107294,3.744674504
4/13/2019 0:59,6.425,ETH,DASH,Coss,Binance,0.67048,0.986,0.694185133,0.974028,0.023705133,3.535546626
4/13/2019 0:59,6.535,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.693957999,0.974028,0.023477999,3.501670306
4/13/2019 0:59,6.05,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691694115,0.974028,0.021214115,3.164019038
4/13/2019 0:59,6.202116177,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695660124,0.974028,0.025180124,3.755536962
4/13/2019 1:02,6.311764706,ETH,DASH,Coss,Binance,0.67048,0.986,0.693965627,0.974028,0.023485627,3.502807926
4/13/2019 1:02,6.577205882,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.693931753,0.974028,0.023451753,3.497755774
4/13/2019 1:02,6.047058824,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691698411,0.974028,0.021218411,3.16465977
4/13/2019 1:02,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.694138478,0.974028,0.023658478,3.528588115
4/13/2019 1:02,6.202498529,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695662767,0.974028,0.025182767,3.755931117
4/13/2019 1:05,6.425,ETH,DASH,Coss,Binance,0.67048,0.986,0.694578651,0.974028,0.024098651,3.594238543
4/13/2019 1:05,6.53,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.694874513,0.974028,0.024394513,3.638365539
4/13/2019 1:05,5.663235294,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691425956,0.974028,0.020945956,3.124023941
4/13/2019 1:05,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.692232584,0.974028,0.021752584,3.244329992
4/13/2019 1:05,6.202963235,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695666265,0.974028,0.025186265,3.756452794
4/13/2019 1:09,6.485294118,ETH,DASH,Coss,Binance,0.67048,0.986,0.694578651,0.974028,0.024098651,3.594238543
4/13/2019 1:09,6.632205882,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.69443529,0.974028,0.02395529,3.572856808
4/13/2019 1:09,6.114705882,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.692136285,0.974028,0.021656285,3.229967354
4/13/2019 1:09,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.693165911,0.974028,0.022685911,3.383532788
4/13/2019 1:09,6.215092647,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695746149,0.974028,0.025266149,3.768367298
4/13/2019 1:13,6.614705882,ETH,DASH,Coss,Binance,0.67048,0.986,0.695434938,0.974028,0.024954938,3.721951152
4/13/2019 1:13,6.6325,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.695275167,0.974028,0.024795167,3.698121852
4/13/2019 1:13,6.238235294,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.692973112,0.974028,0.022493112,3.354777403
4/13/2019 1:13,6.470588235,ETH,DASH,Coss,Okex,0.67048,0.986,0.694148662,0.974028,0.023668662,3.530107131
4/13/2019 1:13,6.335939706,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696575996,0.974028,0.026095996,3.892136424
4/13/2019 1:16,7.334963325,ETH,NPXS,Livecoin,Binance,1.881134154,451144.0297,1.953581663,449781.9704,0.07244751,3.851267575
4/13/2019 1:17,6.614705882,ETH,DASH,Coss,Binance,0.67048,0.986,0.695503052,0.974028,0.025023052,3.732110109
4/13/2019 1:17,6.632647059,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.69527614,0.974028,0.02479614,3.698266835
4/13/2019 1:17,6.239705882,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.693031495,0.974028,0.022551495,3.363485081
4/13/2019 1:17,6.470588235,ETH,DASH,Coss,Okex,0.67048,0.986,0.695111045,0.974028,0.024631045,3.673643442
4/13/2019 1:17,6.341270588,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696821469,0.974028,0.026341469,3.92874795
4/13/2019 1:21,6.697058824,ETH,DASH,Coss,Binance,0.67048,0.986,0.695979848,0.974028,0.025499848,3.803222811
4/13/2019 1:21,6.758970588,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.695260586,0.974028,0.024780586,3.695947112
4/13/2019 1:21,6.313235294,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.693449908,0.974028,0.022969908,3.425890105
4/13/2019 1:21,6.617647059,ETH,DASH,Coss,Okex,0.67048,0.986,0.695111045,0.974028,0.024631045,3.673643442
4/13/2019 1:21,6.378732353,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696827522,0.974028,0.026347522,3.929650739
4/13/2019 1:24,6.697058824,ETH,DASH,Coss,Binance,0.67048,0.986,0.69600904,0.974028,0.02552904,3.80757665
4/13/2019 1:24,6.632647059,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.695277112,0.974028,0.024797112,3.698411818
4/13/2019 1:24,6.313235294,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.693449908,0.974028,0.022969908,3.425890105
4/13/2019 1:24,6.617647059,ETH,DASH,Coss,Okex,0.67048,0.986,0.694394526,0.974028,0.023914526,3.566776927
4/13/2019 1:24,6.379436765,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696832283,0.974028,0.026352283,3.930360798
4/13/2019 1:28,6.561764706,ETH,DASH,Coss,Binance,0.67048,0.986,0.695094369,0.974028,0.024614369,3.671156364
4/13/2019 1:28,6.608529412,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.694392519,0.974028,0.023912519,3.566477569
4/13/2019 1:28,6.313235294,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.693449908,0.974028,0.022969908,3.425890105
4/13/2019 1:28,6.617647059,ETH,DASH,Coss,Okex,0.67048,0.986,0.69417885,0.974028,0.02369885,3.534609525
4/13/2019 1:28,6.380007353,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696834829,0.974028,0.026354829,3.930740463
4/13/2019 1:31,6.460294118,ETH,DASH,Coss,Binance,0.67048,0.986,0.694315926,0.974028,0.023835926,3.555053993
4/13/2019 1:31,6.429411765,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.693226995,0.974028,0.022746995,3.392643323
4/13/2019 1:31,6.083823529,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691951405,0.974028,0.021471405,3.202393041
4/13/2019 1:31,6.470588235,ETH,DASH,Coss,Okex,0.67048,0.986,0.693165911,0.974028,0.022685911,3.383532788
4/13/2019 1:31,6.3798,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696833459,0.974028,0.026353459,3.93053614
4/13/2019 1:35,6.454411765,ETH,DASH,Coss,Binance,0.67048,0.986,0.694141304,0.974028,0.023661304,3.529009625
4/13/2019 1:35,6.232941177,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.692887739,0.974028,0.022407739,3.342044364
4/13/2019 1:35,6.082352941,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691175429,0.974028,0.020695429,3.086658653
4/13/2019 1:35,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.693165911,0.974028,0.022685911,3.383532788
4/13/2019 1:35,6.323539706,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696461766,0.974028,0.025981766,3.875099349
4/13/2019 1:38,6.354411765,ETH,DASH,Coss,Binance,0.67048,0.986,0.693437777,0.974028,0.022957777,3.424080814
4/13/2019 1:38,6.228088235,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.692601948,0.974028,0.022121948,3.299419453
4/13/2019 1:38,5.980882353,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691279998,0.974028,0.020799998,3.102254746
4/13/2019 1:38,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.692213853,0.974028,0.021733853,3.241536342
4/13/2019 1:38,6.323544118,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696461795,0.974028,0.025981795,3.875103697
4/13/2019 1:42,6.357352941,ETH,DASH,Coss,Binance,0.67048,0.986,0.693751555,0.974028,0.023271555,3.470879774
4/13/2019 1:42,6.227647059,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.692600003,0.974028,0.022120003,3.299129488
4/13/2019 1:42,5.989705882,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691309189,0.974028,0.020829189,3.106608585
4/13/2019 1:42,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.693165911,0.974028,0.022685911,3.383532788
4/13/2019 1:42,6.32355,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696461824,0.974028,0.025981824,3.875108044
4/13/2019 1:45,0.473697332,ETH,IOST,Binance,Okex,1.36077186,16963,1.362214199,16945.037,0.001442339,0.105994203
4/13/2019 1:45,6.352941177,ETH,DASH,Coss,Binance,0.67048,0.986,0.69344501,0.974028,0.02296501,3.425159599
4/13/2019 1:45,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.69219588,0.974028,0.02171588,3.238855725
4/13/2019 1:45,6.323555882,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696461883,0.974028,0.025981883,3.875116739
4/13/2019 1:47,1.221640489,ETH,IOST,Binance,Okex,2.58372576,32208,2.595461568,32174.792,0.011735808,0.454220333
4/13/2019 1:47,6.355882353,ETH,DASH,Coss,Binance,0.67048,0.986,0.693452243,0.974028,0.022972243,3.426238385
4/13/2019 1:47,6.228088235,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.69260292,0.974028,0.02212292,3.299564436
4/13/2019 1:47,6.004411765,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691406495,0.974028,0.020926495,3.121121381
4/13/2019 1:47,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.69219588,0.974028,0.02171588,3.238855725
4/13/2019 1:47,6.323558824,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696461883,0.974028,0.025981883,3.875116739
4/13/2019 1:50,1.557632399,ETH,IOST,Binance,Okex,3.31256471,41192,3.340519993,41149.808,0.027955283,0.843916574
4/13/2019 1:50,1.368159204,ETH,IOST,Kucoin,Okex,0.933607501,11612.0336,0.938167467,11599.42157,0.004559966,0.488424301
4/13/2019 1:51,6.352941177,ETH,DASH,Coss,Binance,0.67048,0.986,0.693809938,0.974028,0.023329938,3.479587452
4/13/2019 1:51,6.228382353,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.692506684,0.974028,0.022026684,3.285211149
4/13/2019 1:51,6.004411765,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691406495,0.974028,0.020926495,3.121121381
4/13/2019 1:51,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.69219588,0.974028,0.02171588,3.238855725
4/13/2019 1:51,6.323530882,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.696461698,0.974028,0.025981698,3.875089206
4/13/2019 1:54,6.352941177,ETH,DASH,Coss,Binance,0.67048,0.986,0.693473942,0.974028,0.022993942,3.42947474
4/13/2019 1:54,6.214117647,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.692507308,0.974028,0.022027308,3.28530418
4/13/2019 1:54,5.976470588,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.690540477,0.974028,0.020060477,2.991957493
4/13/2019 1:54,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.69219588,0.974028,0.02171588,3.238855725
4/13/2019 1:54,6.323532353,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695817453,0.974028,0.025337453,3.779001993
4/13/2019 1:58,6.294117647,ETH,DASH,Coss,Binance,0.67048,0.986,0.693092354,0.974028,0.022612354,3.372562106
4/13/2019 1:58,6.186176471,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.692323933,0.974028,0.021843933,3.257954404
4/13/2019 1:58,5.817647059,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.690271255,0.974028,0.019791255,2.951803998
4/13/2019 1:58,6.323529412,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695817446,0.974028,0.025337446,3.779001032
4/13/2019 2:00,6.155882353,ETH,DASH,Coss,Binance,0.67048,0.986,0.692050105,0.974028,0.021570105,3.217113808
4/13/2019 2:00,6.185735294,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.691745414,0.974028,0.021265414,3.171670189
4/13/2019 2:00,5.976470588,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691221614,0.974028,0.020741614,3.093547068
4/13/2019 2:00,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.691439448,0.974028,0.020959448,3.126036305
4/13/2019 2:00,6.323529412,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695455214,0.974028,0.024975214,3.724975241
4/13/2019 2:04,6.202941177,ETH,DASH,Coss,Binance,0.67048,0.986,0.692380946,0.974028,0.021900946,3.266457733
4/13/2019 2:04,6.185882353,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.691879226,0.974028,0.021399226,3.191627709
4/13/2019 2:04,5.844117647,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.690375057,0.974028,0.019895057,2.96728574
4/13/2019 2:04,6.176470588,ETH,DASH,Coss,Okex,0.67048,0.986,0.691439448,0.974028,0.020959448,3.126036305
4/13/2019 2:04,6.176476471,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695462946,0.974028,0.024982946,3.726128482
4/13/2019 2:07,6.119117647,ETH,DASH,Coss,Binance,0.67048,0.986,0.692544968,0.974028,0.022064968,3.290921099
4/13/2019 2:07,6.185735294,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.692211595,0.974028,0.021731595,3.241199614
4/13/2019 2:07,5.639705882,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.690092872,0.974028,0.019612872,2.92519863
4/13/2019 2:07,6.176470588,ETH,DASH,Coss,Okex,0.67048,0.986,0.690770407,0.974028,0.020290407,3.026250938
4/13/2019 2:07,6.176470588,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695455208,0.974028,0.024975208,3.724974305
4/13/2019 2:10,1.295788687,ETH,IOST,Binance,Okex,2.90861224,36191,2.924895715,36153.809,0.016283475,0.55983656
4/13/2019 2:11,6.127941177,ETH,DASH,Coss,Binance,0.67048,0.986,0.692875806,0.974028,0.022395806,3.340264607
4/13/2019 2:11,6.185882353,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.692323933,0.974028,0.021843933,3.257954404
4/13/2019 2:11,5.369117647,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.688331644,0.974028,0.017851644,2.662517016
4/13/2019 2:11,6.176470588,ETH,DASH,Coss,Okex,0.67048,0.986,0.691481876,0.974028,0.021001876,3.132364199
4/13/2019 2:11,6.176472059,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695490105,0.974028,0.025010105,3.730179152
4/13/2019 2:14,6.172058824,ETH,DASH,Coss,Binance,0.67048,0.986,0.692710387,0.974028,0.022230387,3.315592853
4/13/2019 2:14,6.185735294,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.691893902,0.974028,0.021413902,3.193816598
4/13/2019 2:14,5.847058824,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.690365327,0.974028,0.019885327,2.96583446
4/13/2019 2:14,6.176470588,ETH,DASH,Coss,Okex,0.67048,0.986,0.691282176,0.974028,0.020802176,3.102579567
4/13/2019 2:14,6.176472059,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695490105,0.974028,0.025010105,3.730179152
4/13/2019 2:17,1.308411215,ETH,IOST,Binance,Okex,2.55676303,31864,2.57398955,31831.136,0.01722652,0.673762862
4/13/2019 2:18,6.229411765,ETH,DASH,Coss,Binance,0.67048,0.986,0.692866076,0.974028,0.022386076,3.338813327
4/13/2019 2:18,6.185735294,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.692323933,0.974028,0.021843933,3.257954404
4/13/2019 2:18,5.898529412,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.690705896,0.974028,0.020225896,3.016629247
4/13/2019 2:18,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.691477809,0.974028,0.020997809,3.131757635
4/13/2019 2:18,6.176472059,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695490105,0.974028,0.025010105,3.730179152
4/13/2019 2:21,1.283169304,ETH,IOST,Binance,Okex,2.73185754,33913,2.74015704,33878.087,0.0082995,0.30380429
4/13/2019 2:21,6.335294118,ETH,DASH,Coss,Binance,0.67048,0.986,0.692810599,0.974028,0.022330599,3.330539233
4/13/2019 2:21,6.189558824,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.692396839,0.974028,0.021916839,3.268828105
4/13/2019 2:21,5.966176471,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.687884039,0.974028,0.017404039,2.595758152
4/13/2019 2:21,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.692230767,0.974028,0.021750767,3.244058951
4/13/2019 2:21,6.176472059,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695490105,0.974028,0.025010105,3.730179152
4/13/2019 2:25,6.273529412,ETH,DASH,Coss,Binance,0.67048,0.986,0.693187183,0.974028,0.022707183,3.386705555
4/13/2019 2:25,6.186029412,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.692323934,0.974028,0.021843934,3.257954552
4/13/2019 2:25,5.9,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.690754549,0.974028,0.020274549,3.023885645
4/13/2019 2:25,6.176470588,ETH,DASH,Coss,Okex,0.67048,0.986,0.692193344,0.974028,0.021713344,3.23847746
4/13/2019 2:25,6.176472059,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695490105,0.974028,0.025010105,3.730179152
4/13/2019 2:28,1.514023331,ETH,IOST,Binance,Okex,1.22898006,15246,1.229417755,15229.754,0.000437695,0.035614466
4/13/2019 2:28,6.279411765,ETH,DASH,Coss,Binance,0.67048,0.986,0.693482606,0.974028,0.023002606,3.430766926
4/13/2019 2:28,6.271029412,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.692326849,0.974028,0.021846849,3.258389352
4/13/2019 2:28,5.942647059,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.691036734,0.974028,0.020556734,3.065972755
4/13/2019 2:28,6.176470588,ETH,DASH,Coss,Okex,0.67048,0.986,0.692193344,0.974028,0.021713344,3.23847746
4/13/2019 2:28,6.176480882,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.695490164,0.974028,0.025010164,3.730187846
4/13/2019 2:32,6.323529412,ETH,DASH,Coss,Binance,0.67048,0.986,0.693527752,0.974028,0.023047752,3.437500342
4/13/2019 2:32,6.222794118,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.69285955,0.974028,0.02237955,3.337840015
4/13/2019 2:32,5.967647059,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.69114377,0.974028,0.02066377,3.081936831
4/13/2019 2:32,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.693165911,0.974028,0.022685911,3.383532788
4/13/2019 2:32,6.198,ETH,DASH,Coss,Bittrex,0.67048,0.986,0.69576235,0.974028,0.02528235,3.770783554
4/13/2019 2:35,1.052631579,ETH,IOST,Binance,Okex,3.22345595,39819,3.227058869,39778.181,0.003602919,0.111771928
4/13/2019 2:35,6.426470588,ETH,DASH,Coss,Binance,0.67048,0.986,0.69384886,0.974028,0.02336886,3.485392571
4/13/2019 2:35,6.313823529,ETH,DASH,Coss,Hitbtc,0.67048,0.986,0.69294412,0.974028,0.02246412,3.35045336
4/13/2019 2:36,6.051470588,ETH,DASH,Coss,Kucoin,0.67048,0.986,0.688934938,0.974028,0.018454938,2.752496353
4/13/2019 2:36,6.323529412,ETH,DASH,Coss,Okex,0.67048,0.986,0.692233166,0.974028,0.021753166,3.244416814
