time,Estimated profit%,Base,Intermediate,srcExchange,dstExchange,initialBaseAmount,initialAmountOfAltCoin,finalBaseAmount,amountOfAltCoinAtDst,ProfitInBase,TotalProfit%
4/12/2019 22:18,3.0651341,BTC,IOST,Kucoin,Bittrex,0.150073061,57499.2569,0.153056377,57440.75764,0.002983317,1.987909681
4/12/2019 22:21,3.461538462,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.502322722,192114.3846,0.002322722,0.464544454
4/12/2019 22:21,3.0651341,BTC,IOST,Kucoin,Bittrex,0.150073061,57499.2569,0.151307406,57440.75764,0.001234346,0.822496568
4/12/2019 22:24,3.076923077,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.510781506,192114.3846,0.010781506,2.156301191
4/12/2019 22:25,2.681992337,BTC,IOST,Kucoin,Bittrex,0.150111949,57514.1567,0.153096169,57455.64254,0.00298422,1.987996455
4/12/2019 22:27,3.474903475,BTC,IOST,Binance,Bittrex,0.14712236,56804,0.151199606,56746.196,0.004077246,2.771329774
4/12/2019 22:28,3.076923077,BTC,IOST,Kucoin,Bittrex,0.052,20000,0.052909861,19979,0.000909861,1.749732115
4/12/2019 22:31,3.474903475,BTC,IOST,Binance,Bittrex,0.14953365,57735,0.153685959,57676.265,0.004152309,2.776839343
4/12/2019 22:31,3.076923077,BTC,IOST,Kucoin,Bittrex,0.052,20000,0.052909861,19979,0.000909861,1.749732115
4/12/2019 22:34,3.474903475,BTC,IOST,Binance,Bittrex,0.0376845,14550,0.038354945,14534.45,0.000670445,1.779100652
4/12/2019 22:35,3.076923077,BTC,IOST,Kucoin,Bittrex,0.052,20000,0.052909861,19979,0.000909861,1.749732115
4/12/2019 22:37,3.461538462,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.500383813,192114.3846,0.000383813,0.076762546
4/12/2019 22:38,3.461538462,BTC,IOST,Kucoin,Bittrex,0.120065134,46001.9671,0.120789485,45954.96513,0.000724351,0.603298592
4/12/2019 22:41,3.461538462,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.50532086,192114.3846,0.00532086,1.064171955
4/12/2019 22:42,3.0651341,BTC,IOST,Kucoin,Bittrex,0.120065134,46001.9671,0.122359063,45954.96513,0.002293929,1.910570619
4/12/2019 22:44,31.46214099,BTC,THETA,Binance,Livecoin,0.03676878,1590,0.037596442,1588.31,0.000827662,2.250991705
4/12/2019 22:44,3.076923077,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.501611333,192114.3846,0.001611333,0.322266503
4/12/2019 22:45,2.681992337,BTC,IOST,Kucoin,Bittrex,0.052,20000,0.052709684,19979,0.000709684,1.364777516
4/12/2019 22:47,3.474903475,BTC,IOST,Binance,Bittrex,0.11412835,44065,0.11556095,44019.935,0.0014326,1.255253369
4/12/2019 22:48,3.076923077,BTC,IOST,Kucoin,Bittrex,0.052,20000,0.052919542,19979,0.000919542,1.768349832
4/12/2019 22:49,3.474903475,BTC,IOST,Binance,Bittrex,0.11526795,44505,0.118361223,44459.495,0.003093273,2.683549938
4/12/2019 22:50,3.076923077,BTC,IOST,Kucoin,Bittrex,0.052,20000,0.052713617,19979,0.000713617,1.372339461
4/12/2019 22:52,31.11979167,BTC,THETA,Binance,Livecoin,0.03261739,1413,0.035616157,1411.487,0.002998767,9.19376877
4/12/2019 22:53,3.474903475,BTC,IOST,Binance,Bittrex,0.03945347,15233,0.040035862,15216.767,0.000582392,1.476149567
4/12/2019 22:53,3.076923077,BTC,IOST,Kucoin,Bittrex,0.0522,20000,0.052917516,19979,0.000717516,1.374551183
4/12/2019 22:56,3.474903475,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.500513434,192114.3846,0.000513434,0.102686714
4/12/2019 22:57,2.681992337,BTC,IOST,Kucoin,Bittrex,0.120297998,46091.1868,0.122598347,46044.09561,0.00230035,1.912209312
4/12/2019 22:59,3.076923077,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.506511716,192114.3846,0.006511716,1.302343186
4/12/2019 23:00,2.681992337,BTC,IOST,Kucoin,Bittrex,0.148388057,56853.6616,0.151341915,56795.80794,0.002953858,1.99063042
4/12/2019 23:02,3.461538462,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.501602778,192114.3846,0.001602778,0.320555594
4/12/2019 23:03,3.0651341,BTC,IOST,Kucoin,Bittrex,0.148388057,56853.6616,0.148936836,56795.80794,0.00054878,0.369827323
4/12/2019 23:05,4.247104247,BTC,IOST,Binance,Bittrex,0.18004385,69515,0.181993521,69444.485,0.001949671,1.082886986
4/12/2019 23:06,3.846153846,BTC,IOST,Kucoin,Bittrex,0.08190095,31500.3653,0.082743524,31467.86494,0.000842574,1.028771869
4/12/2019 23:08,0.772200772,BTC,IOST,Binance,Okex,0.5,193050.1931,0.500185935,192856.1429,0.000185935,0.037186938
4/12/2019 23:08,3.861003861,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.507426254,192856.1429,0.007426254,1.485250854
4/12/2019 23:10,3.461538462,BTC,IOST,Kucoin,Bittrex,0.08190095,31500.3653,0.084250827,31467.86494,0.002349878,2.869169969
4/12/2019 23:13,0.772200772,BTC,IOST,Binance,Okex,0.5,193050.1931,0.500185935,192856.1429,0.000185935,0.037186938
4/12/2019 23:13,4.247104247,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.50048986,192856.1429,0.00048986,0.097972039
4/12/2019 23:14,3.846153846,BTC,IOST,Kucoin,Bittrex,0.081824577,31470.991,0.084485393,31438.52001,0.002660817,3.251855081
4/12/2019 23:16,0.772200772,BTC,IOST,Binance,Okex,0.5,193050.1931,0.500185935,192856.1429,0.000185935,0.037186938
4/12/2019 23:17,5.019305019,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.509363273,192856.1429,0.009363273,1.872654538
4/12/2019 23:17,4.615384615,BTC,IOST,Kucoin,Bittrex,0.081824577,31470.991,0.084798993,31438.52001,0.002974416,3.635113082
4/12/2019 23:20,0.772200772,BTC,IOST,Binance,Okex,0.5,193050.1931,0.500185935,192856.1429,0.000185935,0.037186938
4/12/2019 23:20,5.019305019,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.507900709,192856.1429,0.007900709,1.580141758
4/12/2019 23:20,4.615384615,BTC,IOST,Kucoin,Bittrex,0.081727027,31433.47177,0.084384072,31401.0383,0.002657045,3.251121767
4/12/2019 23:23,32.44191144,BTC,THETA,Binance,Livecoin,0.03292537,1442,0.035940627,1440.458,0.003015257,9.157852856
4/12/2019 23:23,2.122015915,BTC,STORJ,Binance,Coss,0.03261727,620,0.032637362,615.88,2.00915E-05,0.061597871
4/12/2019 23:23,5.03875969,BTC,IOST,Binance,Bittrex,0.3027243,117335,0.311790563,117216.665,0.009066263,2.994890972
4/12/2019 23:24,4.633204633,BTC,IOST,Kucoin,Bittrex,0.081753851,31565.1934,0.084739789,31532.62821,0.002985938,3.652351473
4/12/2019 23:27,5.03875969,BTC,IOST,Binance,Bittrex,0.5,193798.4496,0.520781281,193603.6512,0.020781281,4.156256175
4/12/2019 23:28,4.633204633,BTC,IOST,Kucoin,Bittrex,0.081753851,31565.1934,0.084110713,31532.62821,0.002356862,2.882875876
4/12/2019 23:30,33.25981473,BTC,THETA,Binance,Livecoin,0.03398019,1493,0.036511246,1491.407,0.002531056,7.448621538
4/12/2019 23:30,2.510460251,BTC,STORJ,Binance,Coss,0.04421978,841,0.044315328,836.659,9.55483E-05,0.216075939
4/12/2019 23:30,4.633204633,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.509363273,192856.1429,0.009363273,1.872654538
4/12/2019 23:31,4.633204633,BTC,IOST,Kucoin,Bittrex,0.051788041,19995.3825,0.053694507,19974.38712,0.001906467,3.681287084
4/12/2019 23:34,5.019305019,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.515062327,192856.1429,0.015062327,3.01246534
4/12/2019 23:36,4.615384615,BTC,IOST,Kucoin,Bittrex,0.188288438,72418.6301,0.195065384,72345.21147,0.006776946,3.599236405
4/12/2019 23:39,5.426356589,BTC,IOST,Binance,Bittrex,0.24289668,94146,0.253111756,94050.854,0.010215076,4.205523121
4/12/2019 23:40,5.019305019,BTC,IOST,Kucoin,Bittrex,0.097464663,37675.8387,0.10161715,37637.16286,0.004152488,4.260505837
4/12/2019 23:42,5.447470817,BTC,IOST,Binance,Bittrex,0.5,193798.4496,0.5192179,193603.6512,0.0192179,3.843580034
4/12/2019 23:43,5.03875969,BTC,IOST,Kucoin,Bittrex,0.149380422,57675.8387,0.155826886,57617.16286,0.006446464,4.315467814
4/12/2019 23:46,2.980512037,BTC,STORJ,Binance,Coss,0.0398392,760,0.040049074,755.74,0.000209874,0.526803781
4/12/2019 23:46,5.426356589,BTC,IOST,Binance,Bittrex,0.5,193798.4496,0.517596259,193603.6512,0.017596259,3.51925169
4/12/2019 23:47,5.019305019,BTC,IOST,Kucoin,Bittrex,0.149380422,57675.8387,0.155252155,57617.16286,0.005871733,3.930724492
4/12/2019 23:50,33.37748344,BTC,THETA,Binance,Livecoin,0.03507049,1547,0.03711543,1545.353,0.00204494,5.830943273
4/12/2019 23:50,3.078982597,BTC,STORJ,Binance,Coss,0.03251816,622,0.032743243,617.878,0.000225083,0.692176791
4/12/2019 23:50,5.03875969,BTC,IOST,Binance,Bittrex,0.5,193798.4496,0.52285423,193603.6512,0.02285423,4.570845983
4/12/2019 23:51,4.633204633,BTC,IOST,Kucoin,Bittrex,0.149380422,57675.8387,0.155252155,57617.16286,0.005871733,3.930724492
4/12/2019 23:54,3.098699311,BTC,STORJ,Binance,Coss,0.03125978,597,0.031419723,592.903,0.000159943,0.511657476
4/12/2019 23:54,4.633204633,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.517230991,192856.1429,0.017230991,3.446198154
4/12/2019 23:55,4.633204633,BTC,IOST,Kucoin,Bittrex,0.187386987,72071.9179,0.19412908,71998.84598,0.006742094,3.597952032
4/12/2019 23:58,2.784134249,BTC,STORJ,Binance,Coss,0.03246036,619,0.032584421,614.881,0.000124061,0.382191503
4/12/2019 23:58,4.633204633,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.520833547,192856.1429,0.020833547,4.166709355
4/12/2019 23:59,4.230769231,BTC,IOST,Kucoin,Bittrex,0.187386987,72071.9179,0.19412908,71998.84598,0.006742094,3.597952032
4/13/2019 0:02,3.092783505,BTC,GVT,Binance,Coss,0.03371678,44.54,0.033774627,44.23546,5.78468E-05,0.171566666
4/13/2019 0:02,2.86259542,BTC,STORJ,Binance,Coss,0.03135166,599,0.031525605,594.901,0.000173945,0.554817875
4/13/2019 0:02,4.633204633,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.518580622,192856.1429,0.018580622,3.716124353
4/13/2019 0:03,4.230769231,BTC,IOST,Kucoin,Bittrex,0.187386987,72071.9179,0.19412908,71998.84598,0.006742094,3.597952032
4/13/2019 0:05,3.038309115,BTC,GVT,Binance,Coss,0.03371678,44.54,0.033774627,44.23546,5.78468E-05,0.171566666
4/13/2019 0:05,2.980512037,BTC,STORJ,Binance,Coss,0.0436549,834,0.04394893,829.666,0.00029403,0.673532799
4/13/2019 0:05,4.633204633,BTC,IOST,Binance,Bittrex,0.08123794,31366,0.084201863,31333.634,0.002963923,3.648446489
4/13/2019 0:06,4.230769231,BTC,IOST,Kucoin,Bittrex,0.052,20000,0.053507732,19979,0.001507732,2.899485144
4/13/2019 0:09,4.230769231,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.516656872,192114.3846,0.016656872,3.331374353
4/13/2019 0:10,3.831417625,BTC,IOST,Kucoin,Bittrex,0.134201013,51418.0127,0.13835276,51365.59469,0.004151747,3.093677502
4/13/2019 0:13,3.059273423,BTC,STORJ,Binance,Coss,0.0581576,1112,0.058310778,1107.388,0.000153178,0.263383998
4/13/2019 0:13,4.230769231,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.506699313,192114.3846,0.006699313,1.339862503
4/13/2019 0:14,3.831417625,BTC,IOST,Kucoin,Bittrex,0.134133451,51392.1268,0.13777074,51339.73467,0.00363729,2.711694536
4/13/2019 0:16,3.059273423,BTC,STORJ,Binance,Coss,0.0581576,1112,0.058310778,1107.388,0.000153178,0.263383998
4/13/2019 0:16,4.230769231,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.506690235,192114.3846,0.006690235,1.338047038
4/13/2019 0:17,3.831417625,BTC,IOST,Kucoin,Bittrex,0.134133451,51392.1268,0.138282854,51339.73467,0.004149403,3.093488824
4/13/2019 0:19,2.568981922,BTC,STORJ,Binance,Coss,0.03252226,619,0.032584421,614.881,6.21607E-05,0.191132897
4/13/2019 0:19,4.230769231,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.506690235,192114.3846,0.006690235,1.338047038
4/13/2019 0:20,3.831417625,BTC,IOST,Kucoin,Bittrex,0.134133451,51392.1268,0.138282854,51339.73467,0.004149403,3.093488824
4/13/2019 0:23,4.230769231,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.506690235,192114.3846,0.006690235,1.338047038
4/13/2019 0:23,3.831417625,BTC,IOST,Kucoin,Bittrex,0.134133451,51392.1268,0.138282854,51339.73467,0.004149403,3.093488824
4/13/2019 0:26,0.772200772,BTC,IOST,Binance,Okex,0.39216744,151416,0.392207493,151263.584,4.00526E-05,0.010213148
4/13/2019 0:26,3.188252414,BTC,GVT,Binance,Coss,0.030881868,40.82,0.030974447,40.51918,9.25789E-05,0.299784126
4/13/2019 0:26,4.633204633,BTC,IOST,Binance,Bittrex,0.39216744,151416,0.400743684,151263.584,0.008576244,2.186883183
4/13/2019 0:28,4.230769231,BTC,IOST,Kucoin,Bittrex,0.081965415,31525.1595,0.084631677,31492.63434,0.002666262,3.252910724
4/13/2019 0:31,4.633204633,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.506690235,192114.3846,0.006690235,1.338047038
4/13/2019 0:31,4.230769231,BTC,IOST,Kucoin,Bittrex,0.098196398,37623.141,0.101099408,37584.51786,0.00290301,2.956330719
4/13/2019 0:34,2.823349867,BTC,STORJ,Binance,Coss,0.03751225,715,0.037666738,710.785,0.000154488,0.411833822
4/13/2019 0:34,4.633204633,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.506690235,192114.3846,0.006690235,1.338047038
4/13/2019 0:35,3.831417625,BTC,IOST,Kucoin,Bittrex,0.081898306,31378.6614,0.084236055,31346.28274,0.002337749,2.854453296
4/13/2019 0:38,3.846153846,BTC,IOST,Binance,Bittrex,0.10319078,39842,0.106307895,39801.158,0.003117115,3.020730081
4/13/2019 0:38,0.67844746,BTC,IOTA,Bitfinex,Binance,0.5,7886.544942,0.50137018,7870.271852,0.00137018,0.274035955
4/13/2019 0:39,3.448275862,BTC,IOST,Kucoin,Bittrex,0.082047677,31556.7988,0.084269844,31524.242,0.002222167,2.708384697
4/13/2019 0:42,33.37748344,BTC,THETA,Binance,Livecoin,0.03007066,1328,0.034665126,1326.572,0.004594466,15.27889996
4/13/2019 0:42,3.133677112,BTC,GVT,Binance,Coss,0.030119446,39.83,0.030226893,39.53017,0.000107447,0.356737443
4/13/2019 0:42,4.633204633,BTC,IOST,Binance,Bittrex,0.1190105,45950,0.122180774,45903.05,0.003170274,2.663860972
4/13/2019 0:43,4.230769231,BTC,IOST,Kucoin,Bittrex,0.150416902,57630.997,0.152561547,57572.366,0.002144645,1.425800254
4/13/2019 0:46,2.47148289,BTC,STORJ,Binance,Coss,0.03764476,715,0.037666738,710.785,2.19781E-05,0.058382981
4/13/2019 0:46,4.230769231,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.502048773,192114.3846,0.002048773,0.409754587
4/13/2019 0:47,3.831417625,BTC,IOST,Kucoin,Bittrex,0.150416902,57630.997,0.152389373,57572.366,0.001972471,1.311335977
4/13/2019 0:53,4.230769231,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.502048773,192114.3846,0.002048773,0.409754587
4/13/2019 0:54,3.831417625,BTC,IOST,Kucoin,Bittrex,0.150416902,57630.997,0.152561547,57572.366,0.002144645,1.425800254
4/13/2019 0:56,0.384615385,BTC,IOST,Binance,Okex,0.5,193050.1931,0.500466428,192856.1429,0.000466428,0.093285504
4/13/2019 0:57,4.230769231,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.503972523,192856.1429,0.003972523,0.794504587
4/13/2019 0:57,3.831417625,BTC,IOST,Kucoin,Bittrex,0.081873694,31489.8821,0.084091801,31457.39222,0.002218107,2.709182098
4/13/2019 1:00,2.490967865,BTC,STORJ,Binance,Coss,0.03361444,639,0.033643237,634.861,2.87969E-05,0.085668129
4/13/2019 1:00,5.03875969,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.500434494,192856.1429,0.000434494,0.086898752
4/13/2019 1:00,4.633204633,BTC,IOST,Kucoin,Bittrex,0.136102705,52347.1942,0.138699534,52293.84701,0.002596829,1.90799234
4/13/2019 1:02,4.633204633,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.503972523,192856.1429,0.003972523,0.794504587
4/13/2019 1:03,4.230769231,BTC,IOST,Kucoin,Bittrex,0.136102705,52347.1942,0.138819055,52293.84701,0.00271635,1.995808664
4/13/2019 1:06,4.633204633,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.503972523,192856.1429,0.003972523,0.794504587
4/13/2019 1:07,4.230769231,BTC,IOST,Kucoin,Bittrex,0.136102705,52347.1942,0.138819055,52293.84701,0.00271635,1.995808664
4/13/2019 1:10,4.633204633,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.502608517,192856.1429,0.002608517,0.521703476
4/13/2019 1:10,4.230769231,BTC,IOST,Kucoin,Bittrex,0.135956282,52290.8775,0.138672582,52237.58662,0.002716301,1.997922027
4/13/2019 1:13,6.177606178,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.500742812,192856.1429,0.000742812,0.148562389
4/13/2019 1:14,6.177606178,BTC,IOST,Kucoin,Bittrex,0.175917887,67663.8418,0.178392731,67595.17796,0.002474844,1.406817652
4/13/2019 1:17,1.162790698,BTC,IOST,Binance,Okex,0.20162958,78151,0.202072734,78071.849,0.000443154,0.219786222
4/13/2019 1:17,5.813953488,BTC,IOST,Binance,Bittrex,0.20162958,78151,0.205459473,78071.849,0.003829893,1.899469546
4/13/2019 1:17,0.583596215,BTC,IOTA,Bitfinex,Binance,0.5,7886.435331,0.500489961,7870.162461,0.000489961,0.097992158
4/13/2019 1:18,5.405405405,BTC,IOST,Kucoin,Bittrex,0.078171604,30182.0865,0.080732776,30150.90441,0.002561172,3.276345924
4/13/2019 1:21,1.162790698,BTC,IOST,Binance,Okex,0.1057671,40995,0.106072435,40953.005,0.000305335,0.288685896
4/13/2019 1:21,5.813953488,BTC,IOST,Binance,Bittrex,0.1057671,40995,0.109502281,40953.005,0.003735181,3.531514755
4/13/2019 1:21,0.567823344,BTC,IOTA,Bitfinex,Binance,0.5,7886.435331,0.50044969,7870.162461,0.00044969,0.089937895
4/13/2019 1:22,5.405405405,BTC,IOST,Kucoin,Bittrex,0.078171604,30182.0865,0.080732776,30150.90441,0.002561172,3.276345924
4/13/2019 1:25,1.162790698,BTC,IOST,Binance,Okex,0.5,193050.1931,0.500948462,192856.1429,0.000948462,0.189692396
4/13/2019 1:25,5.813953488,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.501466207,192856.1429,0.001466207,0.29324131
4/13/2019 1:26,5.405405405,BTC,IOST,Kucoin,Bittrex,0.069629971,26884.1585,0.071958106,26856.27434,0.002328135,3.343581835
4/13/2019 1:28,0.772200772,BTC,IOST,Binance,Okex,0.5,193050.1931,0.500427099,192856.1429,0.000427099,0.085419769
4/13/2019 1:28,3.160957545,BTC,GVT,Binance,Coss,0.037983752,50.23,0.038033148,49.91977,4.93958E-05,0.13004467
4/13/2019 1:28,5.405405405,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.503339228,192856.1429,0.003339228,0.667845551
4/13/2019 1:28,0.694225308,BTC,IOTA,Bitfinex,Binance,0.5,7886.435331,0.50029929,7870.162461,0.00029929,0.059858005
4/13/2019 1:29,5.405405405,BTC,IOST,Kucoin,Bittrex,0.108125505,41589.8488,0.111073962,41547.25895,0.002948457,2.726883726
4/13/2019 1:32,5.405405405,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.504233773,192856.1429,0.004233773,0.846754587
4/13/2019 1:32,0.662460568,BTC,IOTA,Bitfinex,Binance,0.5,7886.435331,0.500206463,7870.162461,0.000206463,0.041292589
4/13/2019 1:33,5.405405405,BTC,IOST,Kucoin,Bittrex,0.108125505,41589.8488,0.111073962,41547.25895,0.002948457,2.726883726
4/13/2019 1:35,3.201905266,BTC,GVT,Binance,Coss,0.036600252,48.49,0.03673206,48.18151,0.000131808,0.36012931
4/13/2019 1:35,5.405405405,BTC,IOST,Binance,Bittrex,0.5,193050.1931,0.504233773,192856.1429,0.004233773,0.846754587
4/13/2019 1:36,5.405405405,BTC,IOST,Kucoin,Bittrex,0.054098329,20810.1655,0.055735794,20788.35534,0.001637466,3.02683198
4/13/2019 1:39,3.33863275,BTC,GVT,Binance,Coss,0.036600252,48.49,0.03673206,48.18151,0.000131808,0.36012931
4/13/2019 1:39,5,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.502310023,192114.3846,0.002310023,0.462004587
4/13/2019 1:40,5.405405405,BTC,IOST,Kucoin,Bittrex,0.122265805,46851.0238,0.124765375,46803.17278,0.00249957,2.044373651
4/13/2019 1:43,5,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.502310023,192114.3846,0.002310023,0.462004587
4/13/2019 1:43,5.405405405,BTC,IOST,Kucoin,Bittrex,0.122265805,46851.0238,0.124765375,46803.17278,0.00249957,2.044373651
4/13/2019 1:46,5,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.502310023,192114.3846,0.002310023,0.462004587
4/13/2019 1:48,1.923076923,BTC,IOST,Binance,Okex,0.5,192307.6923,0.501502922,192114.3846,0.001502922,0.300584403
4/13/2019 1:48,5,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.502310023,192114.3846,0.002310023,0.462004587
4/13/2019 1:48,2.316602317,BTC,IOST,Kucoin,Okex,0.122265805,46851.0238,0.122885643,46803.17278,0.000619838,0.506959067
4/13/2019 1:48,5.405405405,BTC,IOST,Kucoin,Bittrex,0.122265805,46851.0238,0.124765375,46803.17278,0.00249957,2.044373651
4/13/2019 1:51,1.923076923,BTC,IOST,Binance,Okex,0.5,192307.6923,0.501640659,192114.3846,0.001640659,0.3281318
4/13/2019 1:51,5,BTC,IOST,Binance,Bittrex,0.5,192307.6923,0.502310023,192114.3846,0.002310023,0.462004587
4/13/2019 1:52,2.316602317,BTC,IOST,Kucoin,Okex,0.120275808,46082.6851,0.120339656,46035.60242,6.38477E-05,0.053084416
4/13/2019 1:52,5.405405405,BTC,IOST,Kucoin,Bittrex,0.120275808,46082.6851,0.122767025,46035.60242,0.002491217,2.071253509
4/13/2019 1:55,3.065539112,BTC,GVT,Binance,Coss,0.03074925,40.62,0.0308239,40.31938,7.46496E-05,0.242768966
4/13/2019 1:56,4.597701149,BTC,IOST,Kucoin,Bittrex,0.055057692,21014.4195,0.056291329,20992.40508,0.001233636,2.240624785
4/13/2019 1:58,3.065539112,BTC,GVT,Binance,Coss,0.03237637,42.77,0.032442283,42.46723,6.59131E-05,0.203584073
4/13/2019 1:58,4.597701149,BTC,IOST,Binance,Bittrex,0.35460765,135865,0.357250392,135728.135,0.002642742,0.745258001
4/13/2019 1:59,4.597701149,BTC,IOST,Kucoin,Bittrex,0.055057692,21014.4195,0.056291329,20992.40508,0.001233636,2.240624785
4/13/2019 2:01,4.597701149,BTC,IOST,Kucoin,Bittrex,0.055057692,21014.4195,0.056287387,20992.40508,0.001229694,2.233465142
4/13/2019 2:04,1.149425287,BTC,IOST,Binance,Okex,0.26049366,99806,0.260756067,99705.194,0.000262407,0.100734632
4/13/2019 2:04,3.29757648,BTC,GVT,Binance,Coss,0.03475561,46.16,0.034989799,45.85384,0.000234189,0.67381709
4/13/2019 2:04,4.597701149,BTC,IOST,Binance,Bittrex,0.26049366,99806,0.261190019,99705.194,0.000696359,0.267322867
4/13/2019 2:05,4.597701149,BTC,IOST,Kucoin,Bittrex,0.055057692,21014.4195,0.055530174,20992.40508,0.000472482,0.858158046
4/13/2019 2:08,3.65448505,BTC,GVT,Binance,Coss,0.035961455,47.65,0.036103949,47.34235,0.000142494,0.39624085
4/13/2019 2:08,4.597701149,BTC,IOST,Kucoin,Bittrex,0.123371554,47088.4125,0.123606094,47040.32409,0.00023454,0.190108883
4/13/2019 2:12,4.597701149,BTC,IOST,Kucoin,Bittrex,0.121779309,46480.6522,0.126707939,46433.17155,0.00492863,4.047181881
4/13/2019 2:14,1.53256705,BTC,IOST,Binance,Okex,0.0698802,26877,0.069900781,26849.123,2.05814E-05,0.029452432
4/13/2019 2:15,3.33863275,BTC,GVT,Binance,Coss,0.043016052,56.99,0.043046301,56.67301,3.02493E-05,0.070321063
4/13/2019 2:15,5.363984674,BTC,IOST,Binance,Bittrex,0.0698802,26877,0.073150501,26849.123,0.003270301,4.679867158
4/13/2019 2:15,4.961832061,BTC,IOST,Kucoin,Bittrex,0.121779309,46480.6522,0.126707939,46433.17155,0.00492863,4.047181881
4/13/2019 2:18,5.363984674,BTC,IOST,Binance,Bittrex,0.5,191570.8812,0.503861229,191378.3103,0.003861229,0.772245733
4/13/2019 2:19,4.961832061,BTC,IOST,Kucoin,Bittrex,0.149772673,57165.1424,0.155135753,57106.97726,0.005363079,3.580813026
4/13/2019 2:22,3.33863275,BTC,GVT,Binance,Coss,0.043010312,56.99,0.043046301,56.67301,3.59893E-05,0.083676085
4/13/2019 2:22,5.363984674,BTC,IOST,Binance,Bittrex,0.5,190839.6947,0.50358435,190647.855,0.00358435,0.716869991
4/13/2019 2:22,4.961832061,BTC,IOST,Kucoin,Bittrex,0.053711081,20424.0434,0.055466935,20402.61936,0.001755855,3.269073296
4/13/2019 2:25,3.366021733,BTC,GVT,Binance,Coss,0.043010312,56.99,0.043046301,56.67301,3.59893E-05,0.083676085
4/13/2019 2:25,4.961832061,BTC,IOST,Binance,Bittrex,0.5,190839.6947,0.50298313,190647.855,0.00298313,0.596625903
4/13/2019 2:26,4.961832061,BTC,IOST,Kucoin,Bittrex,0.053711081,20424.0434,0.055466935,20402.61936,0.001755855,3.269073296
4/13/2019 2:29,1.526717557,BTC,IOST,Binance,Okex,0.5,190839.6947,0.501744991,190647.855,0.001744991,0.348998193
4/13/2019 2:29,4.961832061,BTC,IOST,Binance,Bittrex,0.5,190839.6947,0.504916013,190647.855,0.004916013,0.983202491
4/13/2019 2:30,4.961832061,BTC,IOST,Kucoin,Bittrex,0.053711081,20424.0434,0.055466935,20402.61936,0.001755855,3.269073296
4/13/2019 2:32,1.526717557,BTC,IOST,Binance,Okex,0.5,190839.6947,0.501744991,190647.855,0.001744991,0.348998193
4/13/2019 2:32,4.961832061,BTC,IOST,Binance,Bittrex,0.5,190839.6947,0.505537296,190647.855,0.005537296,1.10745914
4/13/2019 2:33,4.961832061,BTC,IOST,Kucoin,Bittrex,0.053711081,20424.0434,0.055466935,20402.61936,0.001755855,3.269073296
4/13/2019 2:36,33.40678713,BTC,THETA,Binance,Livecoin,0.04485813,1977,0.045068788,1974.923,0.000210658,0.46960893
4/13/2019 2:36,1.526717557,BTC,IOST,Binance,Okex,0.5,190114.0684,0.500923142,189922.9544,0.000923142,0.184628349
4/13/2019 2:36,4.961832061,BTC,IOST,Binance,Bittrex,0.5,190114.0684,0.503635573,189922.9544,0.003635573,0.727114674
4/13/2019 2:37,4.961832061,BTC,IOST,Kucoin,Bittrex,0.122765443,46505.2414,0.126160323,46457.73616,0.00339488,2.765338499
